"accession","version","entryVersion","dataClass","taxonomicDivision","moleculeType","sequenceLength","topology","firstPublic","firstPublicRelease","lastUpdated","lastUpdatedRelease","Row.names","taxID","superkingdom","phylum","class","order","family","genus","species"
"KJ572976","1","2","STD","INV","genomic DNA","668","linear","2014-05-16","120","2014-07-18","121","923",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ572977","1","2","STD","INV","genomic DNA","667","linear","2014-05-16","120","2014-07-18","121","922",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ869309","1","2","STD","INV","genomic DNA","402","linear","2006-08-29","88","2007-11-17","93","1098",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"AF206669","1","1","STD","INV","genomic DNA","368","linear","2000-03-16","63","2000-03-16","63","1133",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111751","1","2","STD","INV","genomic DNA","661","linear","2005-07-28","84","2005-11-10","85","1128",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111752","1","2","STD","INV","genomic DNA","635","linear","2005-07-28","84","2005-11-10","85","1127",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111753","1","2","STD","INV","genomic DNA","635","linear","2005-07-28","84","2005-11-10","85","1126",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111755","1","2","STD","INV","genomic DNA","661","linear","2005-07-28","84","2005-11-10","85","1124",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111756","1","2","STD","INV","genomic DNA","630","linear","2005-07-28","84","2005-11-10","85","1123",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111754","1","2","STD","INV","genomic DNA","1669","linear","2005-07-28","84","2005-11-10","85","1125",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111759","1","2","STD","INV","genomic DNA","634","linear","2005-07-28","84","2005-11-10","85","1120",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111758","1","2","STD","INV","genomic DNA","633","linear","2005-07-28","84","2005-11-10","85","1121",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ111757","1","2","STD","INV","genomic DNA","636","linear","2005-07-28","84","2005-11-10","85","1122",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JX976545","1","2","STD","INV","genomic DNA","318","linear","2013-01-23","115","2013-01-28","115","999",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY196999","1","1","STD","INV","genomic DNA","620","linear","2017-04-26","132","2017-04-26","132","447",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209581","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","367",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209591","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","357",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209590","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","358",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209583","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","365",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209585","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","363",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209588","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","360",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209580","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","368",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209584","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","364",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209587","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","361",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209593","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","355",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209592","1","1","STD","INV","genomic DNA","584","linear","2018-03-08","136","2018-03-08","136","356",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209594","1","1","STD","INV","genomic DNA","594","linear","2018-03-08","136","2018-03-08","136","354",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209586","1","1","STD","INV","genomic DNA","626","linear","2018-03-08","136","2018-03-08","136","362",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209589","1","1","STD","INV","genomic DNA","578","linear","2018-03-08","136","2018-03-08","136","359",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG209582","1","1","STD","INV","genomic DNA","625","linear","2018-03-08","136","2018-03-08","136","366",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY197001","1","1","STD","INV","genomic DNA","608","linear","2017-04-26","132","2017-04-26","132","445",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY197002","1","1","STD","INV","genomic DNA","605","linear","2017-04-26","132","2017-04-26","132","444",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY197000","1","1","STD","INV","genomic DNA","616","linear","2017-04-26","132","2017-04-26","132","446",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MF588667","1","1","STD","INV","genomic DNA","613","linear","2017-10-28","134","2017-10-28","134","403",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MF588668","1","1","STD","INV","genomic DNA","577","linear","2017-10-28","134","2017-10-28","134","402",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MF588669","1","1","STD","INV","genomic DNA","551","linear","2017-10-28","134","2017-10-28","134","401",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM096412","1","1","STD","INV","genomic DNA","590","linear","2014-10-09","122","2014-10-09","122","911",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM096413","1","1","STD","INV","genomic DNA","595","linear","2014-10-09","122","2014-10-09","122","910",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM096411","1","1","STD","INV","genomic DNA","590","linear","2014-10-09","122","2014-10-09","122","912",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KM096414","1","1","STD","INV","genomic DNA","611","linear","2014-10-09","122","2014-10-09","122","909",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886723","1","2","STD","INV","genomic DNA","600","linear","2013-05-20","116","2014-07-18","121","941",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886726","1","2","STD","INV","genomic DNA","601","linear","2013-05-20","116","2014-07-18","121","938",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886722","1","2","STD","INV","genomic DNA","599","linear","2013-05-20","116","2014-07-18","121","942",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886724","1","2","STD","INV","genomic DNA","600","linear","2013-05-20","116","2014-07-18","121","940",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886725","1","2","STD","INV","genomic DNA","596","linear","2013-05-20","116","2014-07-18","121","939",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886727","1","2","STD","INV","genomic DNA","550","linear","2013-05-20","116","2014-07-18","121","937",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886728","1","2","STD","INV","genomic DNA","583","linear","2013-05-20","116","2014-07-18","121","936",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC886720","1","2","STD","INV","genomic DNA","362","linear","2013-05-20","116","2014-07-18","121","944",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215376","1","1","STD","INV","genomic DNA","588","linear","2015-12-08","127","2015-12-08","127","646",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215374","1","1","STD","INV","genomic DNA","616","linear","2015-12-08","127","2015-12-08","127","648",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215372","1","1","STD","INV","genomic DNA","585","linear","2015-12-08","127","2015-12-08","127","650",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215375","1","1","STD","INV","genomic DNA","612","linear","2015-12-08","127","2015-12-08","127","647",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215377","1","1","STD","INV","genomic DNA","616","linear","2015-12-08","127","2015-12-08","127","645",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT215373","1","1","STD","INV","genomic DNA","598","linear","2015-12-08","127","2015-12-08","127","649",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY026192","1","1","STD","INV","genomic DNA","605","linear","2016-12-21","131","2016-12-21","131","502",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY026191","1","1","STD","INV","genomic DNA","614","linear","2016-12-21","131","2016-12-21","131","503",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JF295088","1","1","STD","INV","genomic DNA","470","linear","2011-02-27","108","2011-02-27","108","1027",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"EU289222","1","1","STD","INV","genomic DNA","1529","linear","2007-12-21","94","2007-12-21","94","1096",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"AB365071","1","1","STD","INV","genomic DNA","719","linear","2008-08-07","96","2008-08-07","96","1094",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JN217101","1","1","STD","INV","genomic DNA","598","linear","2011-12-04","111","2011-12-04","111","1017",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JN217102","1","1","STD","INV","genomic DNA","560","linear","2011-12-04","111","2011-12-04","111","1016",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG496257","1","3","STD","INV","genomic DNA","541","linear","2017-12-01","135","2017-12-01","135","389",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917717","1","3","STD","INV","genomic DNA","571","linear","2018-07-16","137","2019-01-22","139","229",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY392885","1","1","STD","INV","genomic DNA","532","linear","2017-07-26","133","2017-07-26","133","427",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917715","1","3","STD","INV","genomic DNA","597","linear","2018-07-16","137","2019-01-22","139","231",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917710","1","3","STD","INV","genomic DNA","598","linear","2018-07-16","137","2019-01-22","139","236",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917711","1","3","STD","INV","genomic DNA","536","linear","2018-07-16","137","2019-01-22","139","235",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917712","1","3","STD","INV","genomic DNA","592","linear","2018-07-16","137","2019-01-22","139","234",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY392884","1","1","STD","INV","genomic DNA","582","linear","2017-07-26","133","2017-07-26","133","428",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MF797806","1","1","STD","INV","genomic DNA","644","linear","2018-07-06","137","2018-07-06","137","316",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917714","1","3","STD","INV","genomic DNA","592","linear","2018-07-16","137","2019-01-22","139","232",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917716","1","3","STD","INV","genomic DNA","577","linear","2018-07-16","137","2019-01-22","139","230",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917718","1","3","STD","INV","genomic DNA","595","linear","2018-07-16","137","2019-01-22","139","228",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917719","1","3","STD","INV","genomic DNA","593","linear","2018-07-16","137","2019-01-22","139","227",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917713","1","3","STD","INV","genomic DNA","594","linear","2018-07-16","137","2019-01-22","139","233",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG917709","1","3","STD","INV","genomic DNA","596","linear","2018-07-16","137","2019-01-22","139","237",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MH922768","1","1","STD","INV","genomic DNA","666","linear","2018-11-09","138","2018-11-09","138","302",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584776","1","1","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-06-16","117","984",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"FJ743476","1","2","STD","INV","genomic DNA","624","linear","2009-03-23","100","2009-09-24","102","1071",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584774","1","1","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-06-16","117","986",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584773","1","1","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-06-16","117","987",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MH922767","1","1","STD","INV","genomic DNA","666","linear","2018-11-09","138","2018-11-09","138","303",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584775","1","1","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-06-16","117","985",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584777","1","1","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-06-16","117","983",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC584780","1","2","STD","INV","genomic DNA","625","linear","2013-06-16","117","2013-07-15","117","980",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ071888","1","2","STD","INV","genomic DNA","481","linear","2005-12-23","86","2007-03-28","91","1099",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
